Response_Time,Availability,Throughput,Reliability,Latency,Service_Name,node_id,Availability_norm,Throughput_norm,Reliability_norm,Response_Time_norm,Latency_norm,qos_score,display_id,list_id,list_rank
136.0,56.0,5.3,50.0,7.0,UpdateService,2180,0.5268817204301075,0.12093023255813953,0.30357142857142855,0.9800107820630084,0.9983696045989228,0.494536307088461,Node_6,1666,10
144.5,96.0,22.3,67.0,19.5,RouteCalculationService,157,0.956989247311828,0.5162790697674419,0.6071428571428571,0.9782945360785192,0.9953503538561871,0.8267154089109044,Node_4,1667,1
306.0,90.0,12.6,73.0,7.0,matcherService,1015,0.8924731182795699,0.29069767441860467,0.7142857142857143,0.9456858623732249,0.9983696045989228,0.8095803079562625,Node_6,1667,2
116.0,99.0,24.5,60.0,14.5,Search,1655,0.989247311827957,0.5674418604651162,0.48214285714285715,0.9840490079088653,0.9965580541532814,0.809221376189404,Node_3,1667,3
137.0,83.0,17.9,73.0,8.0,CarCalculatorServiceService,584,0.8172043010752689,0.41395348837209295,0.7142857142857143,0.9798088707707155,0.9981280645395039,0.782426956082959,Node_2,1667,4
246.0,86.0,8.0,73.0,74.5,Postcode_x0020_Finder,1542,0.8494623655913979,0.18372093023255814,0.7142857142857143,0.9578005399107956,0.9820656505881501,0.7806601580342046,Node_5,1667,5
186.0,78.0,11.4,67.0,37.5,AMIWebServiceService,1616,0.7634408602150538,0.2627906976744186,0.6071428571428571,0.9699152174483663,0.9910026327866477,0.7121846473959431,Node_7,1667,6
236.3,90.0,4.5,53.0,56.97,utils_database_indexing__dbigcgService,1852,0.8924731182795699,0.10232558139534885,0.35714285714285715,0.9597590794460361,0.9862998478297627,0.6900066630110075,Node_9,1667,7
896.67,63.0,4.8,83.0,505.67,Gtop,1392,0.6021505376344086,0.10930232558139535,0.8928571428571429,0.8264229193546108,0.8779208231685225,0.6899026044169192,Node_8,1667,8
434.67,69.0,0.6,73.0,1.67,MESAClaimsService,2076,0.6666666666666666,0.011627906976744186,0.7142857142857143,0.9197059363939047,0.9996570131156252,0.6764161377466821,Node_1,1667,9
74.0,32.0,2.3,80.0,2.42,JSRMService,1633,0.26881720430107525,0.05116279069767441,0.8392857142857143,0.9925292821851648,0.9994758580710611,0.5224736174308771,Node_10,1667,10
123.92,97.0,15.6,73.0,15.5,EditService,216,0.967741935483871,0.36046511627906974,0.7142857142857143,0.982449870473906,0.9963165140938625,0.854183423134134,Node_9,1668,1
324.5,95.0,3.9,73.0,68.0,SeikaCodePublish,2383,0.946236559139785,0.08837209302325581,0.7142857142857143,0.9419505034658073,0.9836356609743726,0.821735009628418,Node_10,1668,2
216.5,98.0,4.0,67.0,17.5,muller,933,0.978494623655914,0.09069767441860464,0.6071428571428571,0.9637569230334345,0.9958334339750248,0.8081443806669992,Node_8,1668,3
124.38,87.0,15.8,73.0,0.88,SmartPayments,2485,0.8602150537634409,0.36511627906976746,0.7142857142857143,0.9823569912794513,0.9998478297625661,0.8009595585448908,Node_2,1668,4
872.0,83.0,15.4,78.0,14.0,Discordian,893,0.8172043010752689,0.35581395348837214,0.8035714285714286,0.8314040709354752,0.9966788241829907,0.7953394989111391,Node_4,1668,5
157.0,93.0,4.7,60.0,45.5,zipinfo,1469,0.9247311827956989,0.10697674418604652,0.48214285714285715,0.9757706449248588,0.9890703123112968,0.7451986892255674,Node_6,1668,6
305.7,86.0,5.5,53.0,91.18,AnalysisWSAppLabImplService,1979,0.8494623655913979,0.12558139534883722,0.35714285714285715,0.9457464357609129,0.9780367623970436,0.6685666583254593,Node_5,1668,7
654.41,87.0,3.7,53.0,2.2,GeDat,356,0.8602150537634409,0.08372093023255814,0.35714285714285715,0.8753379490254751,0.9995289968841333,0.66788819536326,Node_3,1668,8
500.75,56.0,4.7,73.0,84.75,EchoHeadersService,2235,0.5268817204301075,0.10697674418604652,0.7142857142857143,0.9063636381991935,0.9795898649791068,0.6106550219999699,Node_1,1668,9
168.0,26.0,7.7,53.0,16.0,ReviewRequestManager,1092,0.20430107526881722,0.17674418604651165,0.35714285714285715,0.9735496207096375,0.996195744064153,0.3524642478169799,Node_7,1668,10
183.0,94.0,27.6,80.0,15.0,SerClsWSPasarelaPINPADService,1784,0.9354838709677419,0.6395348837209303,0.8392857142857143,0.9705209513252447,0.9964372841235719,0.8933807408182073,Node_1,1669,1
332.0,97.0,10.4,80.0,2.29,Glide,927,0.967741935483871,0.23953488372093024,0.8392857142857143,0.940436168773611,0.9995072582787855,0.8810278853562308,Node_4,1669,2
82.0,83.0,38.7,80.0,2.0,dConverterSOAP,951,0.8172043010752689,0.8976744186046512,0.8392857142857143,0.990913991846822,0.999577304896017,0.8530285180370263,Node_7,1669,3
184.67,88.0,1.9,73.0,7.67,PlaceFinder,2461,0.8709677419354839,0.04186046511627906,0.7142857142857143,0.9701837594671157,0.9982077727591121,0.7838533934762013,Node_6,1669,4
161.0,72.0,14.0,83.0,5.0,HomeworkService,622,0.6989247311827957,0.3232558139534884,0.8928571428571429,0.9749629997556873,0.9988526847177605,0.7705341773936174,Node_3,1669,5
42.5,72.0,13.1,73.0,3.5,XarayaSoap,75,0.6989247311827957,0.3023255813953488,0.7142857142857143,0.9988894878923894,0.9992149948068887,0.7171867651522237,Node_9,1669,6
263.8,94.0,2.3,50.0,40.6,bananaService,2020,0.9354838709677419,0.05116279069767441,0.30357142857142855,0.9542065189079829,0.9902538586024491,0.6919214293747802,Node_10,1669,7
427.65,86.0,1.4,53.0,120.48,AnalysisWSAppLabImplService,592,0.8494623655913979,0.03023255813953488,0.35714285714285715,0.9211233536658006,0.9709596386560712,0.6600924871543319,Node_2,1669,8
175.6,51.0,6.4,80.0,12.4,Resources,366,0.4731182795698925,0.14651162790697675,0.8392857142857143,0.9720150948882117,0.997065288278061,0.6294548412092462,Node_5,1669,9
535.0,78.0,0.2,53.0,191.8,AnalysisWSAppLabImplService,1728,0.7634408602150538,0.002325581395348837,0.35714285714285715,0.8994481764381637,0.9537330016183183,0.6126255881058211,Node_8,1669,10
99.0,99.0,31.1,73.0,2.0,Drors,462,0.989247311827957,0.7209302325581395,0.7142857142857143,0.9874814998778436,0.999577304896017,0.8895322389897372,Node_7,1670,1
110.67,98.0,1.6,73.0,45.89,OFACService,800,0.978494623655914,0.03488372093023256,0.7142857142857143,0.9851251950967862,0.9889761116881235,0.8375323274622712,Node_10,1670,2
209.4,98.0,1.4,73.0,10.0,marscanService,859,0.978494623655914,0.03023255813953488,0.7142857142857143,0.9651904932087138,0.9976449844206662,0.8364706640994579,Node_4,1670,3
191.0,92.0,9.4,73.0,42.6,DotbotClass,1057,0.9139784946236559,0.21627906976744188,0.7142857142857143,0.968905660986902,0.9897707784836114,0.8163444940637139,Node_1,1670,4
174.17,88.0,13.7,73.0,18.84,EnvioSMS,735,0.8709677419354839,0.31627906976744186,0.7142857142857143,0.9723038280361905,0.9955097702954034,0.8021185662156619,Node_6,1670,5
349.07,95.0,9.1,67.0,5.4,Report,439,0.946236559139785,0.20930232558139536,0.6071428571428571,0.9369895430141723,0.998756068693993,0.7983358341299633,Node_5,1670,6
112.33,86.0,1.7,73.0,1.0,ASPFAQs,2166,0.8494623655913979,0.037209302325581395,0.7142857142857143,0.9847900223515801,0.9998188449554358,0.7738721689959075,Node_2,1670,7
244.25,70.0,9.3,73.0,30.13,w_company,804,0.6774193548387096,0.21395348837209305,0.7142857142857143,0.9581538846723081,0.9927827830245646,0.6973935651148692,Node_3,1670,8
205.0,65.0,9.8,73.0,27.42,Events,536,0.6236559139784946,0.22558139534883723,0.7142857142857143,0.9660789028948022,0.9934373565855897,0.6718596848520711,Node_8,1670,9
144.29,76.0,3.0,60.0,9.72,WSDBFetchServerLegacyService,1998,0.7419354838709677,0.06744186046511627,0.48214285714285715,0.9783369374499008,0.9977126156373034,0.6519114763622808,Node_9,1670,10
99.0,99.0,31.1,73.0,2.0,Drors,462,0.989247311827957,0.7209302325581395,0.7142857142857143,0.9874814998778436,0.999577304896017,0.8895322389897372,Node_7,1671,1
231.4,99.0,1.5,73.0,6.8,biosedService,2178,0.989247311827957,0.03255813953488372,0.7142857142857143,0.9607484447782711,0.9984179126108065,0.841757394144521,Node_10,1671,2
103.0,85.0,16.1,73.0,0.89,DOTSFastWeather,870,0.8387096774193549,0.37209302325581395,0.7142857142857143,0.9866738547086723,0.9998454143619718,0.7909599928935664,Node_5,1671,3
149.67,86.0,11.2,73.0,82.0,LookingForStrategyServices,193,0.8494623655913979,0.25813953488372093,0.7142857142857143,0.9772506546973653,0.9802541001425087,0.786800371205977,Node_2,1671,4
111.0,96.0,5.4,58.0,2.75,UpdateService,2132,0.956989247311828,0.12325581395348839,0.44642857142857145,0.9850585643703296,0.9993961498514529,0.753007487313776,Node_3,1671,5
265.0,85.0,13.6,67.0,42.6,remapService,2047,0.8387096774193549,0.313953488372093,0.6071428571428571,0.9539642253572316,0.9897707784836114,0.7520855182831374,Node_8,1671,6
313.6,92.0,11.7,58.0,9.0,polydotService,2176,0.9139784946236559,0.2697674418604651,0.44642857142857145,0.9441513365517993,0.997886524480085,0.738445232443319,Node_1,1671,7
837.25,78.0,5.7,73.0,55.0,NewsService,763,0.7634408602150538,0.1302325581395349,0.7142857142857143,0.8384204883426516,0.9867756817468177,0.7264332405661158,Node_9,1671,8
77.0,50.0,9.2,78.0,3.2,MyWorld,818,0.46236559139784944,0.2116279069767442,0.8035714285714286,0.9919235483082862,0.9992874568247144,0.6191835797080733,Node_4,1671,9
378.5,34.0,5.1,83.0,3.8,EMEP_SERVER,1527,0.2903225806451613,0.11627906976744186,0.8928571428571429,0.9310472936819938,0.9991425327890631,0.5495179085588313,Node_6,1671,10
111.0,83.0,29.0,83.0,8.0,TemperatureService,742,0.8172043010752689,0.6720930232558139,0.8928571428571429,0.9850585643703296,0.9981280645395039,0.8535664461942258,Node_6,1672,1
199.0,96.0,13.5,73.0,36.0,LetterSoup,924,0.956989247311828,0.3116279069767442,0.7142857142857143,0.9672903706485593,0.9913649428757759,0.8442082287490502,Node_8,1672,2
119.0,92.0,14.0,73.0,42.25,Articles,1180,0.9139784946236559,0.3232558139534884,0.7142857142857143,0.9834432740319868,0.9898553175044081,0.8244551404437174,Node_2,1672,3
269.5,86.0,11.8,73.0,62.5,InstantOrder,2186,0.8494623655913979,0.27209302325581397,0.7142857142857143,0.9530556245419137,0.9849641313011763,0.7864314194473101,Node_9,1672,4
237.5,72.0,12.7,78.0,4.0,Wsession,2146,0.6989247311827957,0.2930232558139535,0.8035714285714286,0.9595167858952848,0.9990942247771792,0.7407177997374705,Node_4,1672,5
365.5,79.0,2.5,73.0,18.25,SearchDnevnikSi,2128,0.7741935483870968,0.05581395348837209,0.7142857142857143,0.9336721404818007,0.9956522789304606,0.7337912179517349,Node_10,1672,6
42.5,72.0,14.1,73.0,3.5,XarayaSoap,429,0.6989247311827957,0.32558139534883723,0.7142857142857143,0.9988894878923894,0.9992149948068887,0.7187379279429214,Node_3,1672,7
1619.25,78.0,3.1,73.0,91.5,WSScanPSService,1318,0.7634408602150538,0.06976744186046512,0.7142857142857143,0.6805258577696475,0.9779594695780295,0.7112806040994242,Node_5,1672,8
1030.67,63.0,6.0,73.0,4.0,GeoCode_Service,1659,0.6021505376344086,0.1372093023255814,0.7142857142857143,0.7993668061873697,0.9990942247771792,0.6444701943333703,Node_1,1672,9
874.75,56.0,3.4,73.0,102.0,IDEC_GeoServeis,655,0.5268817204301075,0.07674418604651162,0.7142857142857143,0.8308488148816698,0.9754232989541315,0.6033237617029183,Node_7,1672,10
100.56,99.0,14.1,73.0,1.23,DOTSAddressValidate,1344,0.989247311827957,0.32558139534883723,0.7142857142857143,0.9871665182618667,0.9997632907417696,0.8631538675300029,Node_3,1673,1
64.0,93.0,9.9,80.0,2.0,categoryfeatures,2411,0.9247311827956989,0.22790697674418606,0.8392857142857143,0.9945483951080932,0.999577304896017,0.8623608852226751,Node_7,1673,2
108.0,83.0,23.4,80.0,3.0,DatabindingPatterns,1114,0.8172043010752689,0.541860465116279,0.8392857142857143,0.985664298247208,0.9993357648365981,0.8289294620542943,Node_8,1673,3
324.5,95.0,3.9,73.0,68.0,SeikaCodePublish,2383,0.946236559139785,0.08837209302325581,0.7142857142857143,0.9419505034658073,0.9836356609743726,0.821735009628418,Node_2,1673,4
409.0,87.0,18.1,73.0,1.0,WSDLInteropTestListService,599,0.8602150537634409,0.4186046511627907,0.7142857142857143,0.924888999267062,0.9998188449554358,0.8006921846096335,Node_6,1673,5
379.5,88.0,14.8,73.0,137.5,FlightRouteService,2290,0.8709677419354839,0.3418604651162791,0.7142857142857143,0.9308453823897009,0.9668486268447622,0.7991478686926508,Node_1,1673,6
107.83,73.0,8.5,83.0,2.5,lu,1546,0.7096774193548387,0.19534883720930232,0.8928571428571429,0.9856986231668978,0.9994565348663076,0.7681354690172375,Node_5,1673,7
311.8,91.0,1.8,67.0,44.6,tfscanService,1404,0.9032258064516129,0.03953488372093023,0.6071428571428571,0.9445147768779264,0.9892876983647738,0.7653773622115377,Node_4,1673,8
402.78,87.0,6.9,60.0,132.63,XigniteQuotes,522,0.8602150537634409,0.15813953488372096,0.48214285714285715,0.9261448875051236,0.968024926934132,0.7116394176244201,Node_10,1673,9
396.0,72.0,6.7,67.0,10.0,ndfdXML,884,0.6989247311827957,0.15348837209302327,0.6071428571428571,0.9275138460668689,0.9976449844206662,0.6702509911463782,Node_9,1673,10
201.8,94.0,1.6,73.0,8.0,patmatdbService,589,0.9354838709677419,0.03488372093023256,0.7142857142857143,0.9667250190301393,0.9981280645395039,0.8154100946297269,Node_5,1674,1
211.0,87.0,24.6,73.0,1.0,Typograf,546,0.8602150537634409,0.5697674418604651,0.7142857142857143,0.9648674351410451,0.9998188449554358,0.813441304421963,Node_8,1674,2
539.0,95.0,3.6,60.0,42.0,EmailVerification,1406,0.946236559139785,0.08139534883720931,0.48214285714285715,0.8986405312689922,0.9899157025192629,0.7491569072738682,Node_6,1674,3
90.0,85.0,31.1,60.0,1.0,interop2C,449,0.8387096774193549,0.7209302325581395,0.48214285714285715,0.9892987015084793,0.9998188449554358,0.7447578827133056,Node_9,1674,4
492.13,88.0,6.8,60.0,1.33,XigniteVWAP,2297,0.8709677419354839,0.1558139534883721,0.48214285714285715,0.9081041135387579,0.9997391367358277,0.7177726636015883,Node_10,1674,5
1425.75,78.0,3.9,73.0,28.75,WSMPsrchService,371,0.7634408602150538,0.08837209302325581,0.7142857142857143,0.7195956928283128,0.9931161083065626,0.7161384401335885,Node_7,1674,6
2836.25,79.0,2.4,73.0,78.75,DataService,284,0.7741935483870968,0.053488372093023255,0.7142857142857143,0.43479981504925624,0.9810391053356199,0.6993866188875385,Node_4,1674,7
60.84,70.0,10.5,67.0,5.95,AWSECommerceService,1007,0.6774193548387096,0.24186046511627907,0.6071428571428571,0.9951864347917385,0.9986232216613126,0.6699717316708863,Node_3,1674,8
169.75,69.0,8.1,60.0,11.75,LocalService,450,0.6666666666666666,0.18604651162790697,0.48214285714285715,0.973196275948125,0.9972222893166832,0.6218124111049345,Node_2,1674,9
1918.4,51.0,3.0,83.0,31.8,WaterService,1570,0.4731182795698925,0.06744186046511627,0.8928571428571429,0.6201240946802432,0.9923794111253351,0.6164686385723444,Node_1,1674,10
1164.0,88.0,13.4,83.0,11.0,2smsMessaging,591,0.8709677419354839,0.30930232558139537,0.8928571428571429,0.7724459735859648,0.9974034443612473,0.8420204351182428,Node_8,1675,1
253.0,100.0,10.6,67.0,18.0,TerraService,515,1.0,0.2441860465116279,0.6071428571428571,0.9563871608647457,0.9957126639453153,0.8286351247600139,Node_6,1675,2
672.2,91.0,7.9,73.0,9.2,infoalignService,33,0.9032258064516129,0.1813953488372093,0.7142857142857143,0.8717459471355855,0.9978382164682013,0.8026989509913353,Node_10,1675,3
276.0,88.0,13.5,73.0,6.4,infoalignService,1412,0.8709677419354839,0.3116279069767442,0.7142857142857143,0.9517432011420103,0.9985145286345741,0.8006373572249031,Node_2,1675,4
102.62,91.0,15.3,67.0,0.93,DOTSPackageTracking,9,0.9032258064516129,0.3534883720930233,0.6071428571428571,0.9867505809997436,0.9998357527595951,0.7898387432490162,Node_5,1675,5
283.0,83.0,20.3,73.0,13.0,Departements,255,0.8172043010752689,0.4697674418604651,0.7142857142857143,0.9503298220959604,0.9969203642424096,0.784102940624211,Node_7,1675,6
540.67,75.0,7.3,83.0,123.0,ASPNLexer,1827,0.7311827956989247,0.16744186046511628,0.8928571428571429,0.8983033394108633,0.9703509577063356,0.7692561544173456,Node_1,1675,7
213.2,98.0,0.9,58.0,7.2,chargeService,1512,0.978494623655914,0.018604651162790697,0.44642857142857145,0.9644232302980009,0.998321296587039,0.7553318734323187,Node_9,1675,8
434.67,69.0,0.6,73.0,1.67,MESAClaimsService,2076,0.6666666666666666,0.011627906976744186,0.7142857142857143,0.9197059363939047,0.9996570131156252,0.6764161377466821,Node_4,1675,9
284.13,84.0,3.3,53.0,72.35,AnalysisWSAppLabImplService,1609,0.8279569892473119,0.07441860465116279,0.35714285714285715,0.9501016623356694,0.9825849617159006,0.6549952705209854,Node_3,1675,10
123.0,99.0,7.5,80.0,2.5,WSDLInteropTestDocLitService,1470,0.989247311827957,0.17209302325581396,0.8392857142857143,0.9826356288628154,0.9994565348663076,0.8900935221715881,Node_10,1676,1
104.0,99.0,1.1,73.0,1.33,DOTSYellowPages,1463,0.989247311827957,0.023255813953488372,0.7142857142857143,0.9864719434163794,0.9997391367358277,0.8429408120365427,Node_5,1676,2
314.0,90.0,24.6,73.0,21.0,DownloadService,1304,0.8924731182795699,0.5697674418604651,0.7142857142857143,0.9440705720348822,0.9949880437670587,0.8278609714715817,Node_4,1676,3
171.6,93.0,6.6,73.0,1.8,Servicio_ganaderos,830,0.9247311827956989,0.1511627906976744,0.7142857142857143,0.9728227400573831,0.9996256129079008,0.818296168965883,Node_2,1676,4
198.0,96.0,14.7,67.0,50.0,XYToPixelsService,1808,0.956989247311828,0.3395348837209302,0.6071428571428571,0.9674922819408521,0.987983382043912,0.813714684330741,Node_8,1676,5
271.0,93.0,3.9,73.0,44.6,ftreedistService,2009,0.9247311827956989,0.08837209302325581,0.7142857142857143,0.9527527576034744,0.9892876983647738,0.812079822701297,Node_6,1676,6
262.0,85.0,1.7,73.0,7.2,maskseqService,2012,0.8387096774193549,0.037209302325581395,0.7142857142857143,0.95456995923411,0.998321296587039,0.7663802602237786,Node_1,1676,7
337.0,83.0,19.7,60.0,9.0,svcAMBatchService,1384,0.8172043010752689,0.45581395348837206,0.48214285714285715,0.9394266123121467,0.997886524480085,0.7128665846022078,Node_3,1676,8
256.96,85.0,4.5,53.0,81.0,AnalysisWSAppLabImplService,2144,0.8387096774193549,0.10232558139534885,0.35714285714285715,0.955587592147266,0.9804956402019275,0.6624595637292956,Node_9,1676,9
514.33,47.0,3.0,73.0,123.5,ContactClean,1840,0.43010752688172044,0.06744186046511627,0.7142857142857143,0.9036216828498568,0.9702301876766262,0.5588237695837142,Node_7,1676,10
185.0,83.0,33.7,80.0,1.0,walker_service,1935,0.8172043010752689,0.7813953488372093,0.8392857142857143,0.970117128740659,0.9998188449554358,0.8439016640363202,Node_4,1677,1
703.25,92.0,3.6,73.0,265.25,dic2,875,0.9139784946236559,0.08139534883720931,0.7142857142857143,0.8654766015098927,0.9359918842540035,0.796861979365436,Node_8,1677,2
65.0,67.0,5.6,73.0,23.7,NavFunctions,1557,0.6451612903225806,0.12790697674418605,0.7142857142857143,0.9943464838158004,0.9943358856066279,0.6780428688363178,Node_6,1677,3
208.6,67.0,4.0,73.0,56.1,Service1,1037,0.6451612903225806,0.09069767441860464,0.7142857142857143,0.9653520222425479,0.986509987681457,0.6731050903926566,Node_2,1677,4
79.0,83.0,22.7,50.0,4.0,ZtpInterfacesService,1074,0.8172043010752689,0.5255813953488372,0.30357142857142855,0.9915197257237005,0.9990942247771792,0.6675038086772391,Node_3,1677,5
50.75,56.0,8.6,80.0,6.0,mdWebServices,368,0.5268817204301075,0.19767441860465115,0.8392857142857143,0.9972237197309733,0.9986111446583416,0.6615336436764656,Node_5,1677,6
409.0,84.0,1.0,53.0,167.0,AnalysisWSAppLabImplService,966,0.8279569892473119,0.020930232558139535,0.35714285714285715,0.924888999267062,0.959723195091906,0.6482210316418842,Node_10,1677,7
136.33,46.0,8.6,73.0,4.33,Euro42,894,0.41935483870967744,0.19767441860465115,0.7142857142857143,0.9799441513365518,0.9990145165575711,0.5691445605100213,Node_1,1677,8
97.4,51.0,3.3,42.0,2.0,BuchungService,1745,0.4731182795698925,0.07441860465116279,0.16071428571428573,0.9878045579455123,0.999577304896017,0.4222955166809945,Node_7,1677,9
122.0,39.0,1.1,33.0,7.85,InteropServiceAService,2169,0.34408602150537637,0.023255813953488372,0.0,0.9828375401551083,0.9981642955484166,0.30572699598481096,Node_9,1677,10
386.4,100.0,3.6,73.0,4.8,embossversionService,495,1.0,0.08139534883720931,0.7142857142857143,0.9294521944728804,0.9989009927296442,0.8483359416395645,Node_3,1678,1
117.67,94.0,3.0,78.0,7.84,Interop,1330,0.9354838709677419,0.06744186046511627,0.8035714285714286,0.9837118160507362,0.9981667109490109,0.8455030338992059,Node_2,1678,2
188.0,83.0,20.9,83.0,3.0,OrderService,1245,0.8172043010752689,0.4837209302325581,0.8928571428571429,0.9695113948637806,0.9993357648365981,0.8400455849933041,Node_1,1678,3
145.62,92.0,2.4,73.0,41.0,TipoCambio,1255,0.9139784946236559,0.053488372093023255,0.7142857142857143,0.9780683954311513,0.9901572425786817,0.8061232860714027,Node_4,1678,4
66.0,83.0,25.1,73.0,3.0,SOAPReceive,2107,0.8172043010752689,0.5813953488372093,0.7142857142857143,0.9941445725235075,0.9993357648365981,0.7946320730927096,Node_10,1678,5
234.8,95.0,1.3,67.0,33.8,patmatdbService,1799,0.946236559139785,0.027906976744186046,0.6071428571428571,0.9600619463844754,0.9918963310064974,0.7873181491635648,Node_9,1678,6
3321.4,89.0,1.4,73.0,2.6,USDAData,3,0.8817204301075269,0.03023255813953488,0.7142857142857143,0.33684255159338294,0.9994323808603656,0.7462919789620498,Node_7,1678,7
356.75,56.0,7.5,83.0,8.75,SRS,1193,0.5268817204301075,0.17209302325581396,0.8928571428571429,0.9354388642893631,0.9979469094949397,0.6717334388347723,Node_6,1678,8
664.0,83.0,11.4,53.0,2.0,EncryptPointService,276,0.8172043010752689,0.2627906976744186,0.35714285714285715,0.8734016197323867,0.999577304896017,0.6582008414880898,Node_8,1678,9
473.67,63.0,7.9,67.0,7.34,DistrictServiceService,969,0.6021505376344086,0.1813953488372093,0.6071428571428571,0.9118313959944838,0.9982874809787203,0.6227221248216159,Node_5,1678,10
262.4,96.0,3.2,73.0,48.6,mwfilterService,938,0.956989247311828,0.07209302325581396,0.7142857142857143,0.9544891947171931,0.9883215381270984,0.8271744184735053,Node_8,1679,1
108.67,88.0,5.2,73.0,19.67,searchService,1110,0.8709677419354839,0.11860465116279072,0.7142857142857143,0.9855290176813718,0.9953092920460859,0.7898024307448358,Node_1,1679,2
115.0,86.0,8.8,73.0,61.5,Zip2Geo,430,0.8494623655913979,0.20232558139534887,0.7142857142857143,0.9842509192011581,0.9852056713605951,0.7838747679509519,Node_4,1679,3
4758.0,98.0,2.4,73.0,48.0,InstantOrder,1250,0.978494623655914,0.053488372093023255,0.7142857142857143,0.046776789085483196,0.9884664621627497,0.7761514253905331,Node_10,1679,4
211.25,89.0,10.9,67.0,152.75,WSDLInteropTestRpcEncService,452,0.8817204301075269,0.25116279069767444,0.6071428571428571,0.9648169573179719,0.9631651409386247,0.7683520362898705,Node_6,1679,5
706.0,86.0,3.2,73.0,15.5,UDDIBusinessFinder,974,0.8494623655913979,0.07209302325581396,0.7142857142857143,0.8649213454560873,0.9963165140938625,0.7679700669645576,Node_2,1679,6
352.0,83.0,11.6,73.0,156.0,NRA_x0020_ILA_x0020_News_x0020_and_x0020_Updates_x0020_Syndication,2148,0.8172043010752689,0.26744186046511625,0.7142857142857143,0.9363979429277541,0.9623801357455134,0.767374734763879,Node_5,1679,7
314.25,67.0,5.8,73.0,39.75,News,1877,0.6451612903225806,0.1325581395348837,0.7142857142857143,0.944020094211809,0.9904591676529553,0.6747377541203611,Node_9,1679,8
4651.0,65.0,0.9,73.0,273.0,WS4lsqlService,730,0.6236559139784946,0.018604651162790697,0.7142857142857143,0.06838129736081751,0.9341199487935075,0.5942214346260132,Node_7,1679,9
64.75,57.0,1.4,67.0,2.25,FaxMessagingService,2412,0.5376344086021505,0.03023255813953488,0.6071428571428571,0.9943969616388736,0.9995169198811623,0.5859706289692258,Node_3,1679,10
126.0,83.0,31.4,83.0,3.0,XEMBLService,306,0.8172043010752689,0.727906976744186,0.8928571428571429,0.9820298949859368,0.9993357648365981,0.8571677782537775,Node_9,1680,1
1939.0,99.0,6.9,73.0,1.0,StockQuote,671,0.989247311827957,0.15813953488372096,0.7142857142857143,0.6159647220590106,0.9998188449554358,0.8272300410963006,Node_1,1680,2
490.5,89.0,4.1,73.0,4.5,PeopleWS,141,0.8817204301075269,0.09302325581395347,0.7142857142857143,0.9084332289451952,0.9989734547474699,0.7885746063045691,Node_6,1680,3
210.33,93.0,2.3,67.0,46.33,SyndicationServiceExperimental,740,0.9247311827956989,0.05116279069767441,0.6071428571428571,0.9650027157068813,0.9888698340619791,0.7782443057498245,Node_4,1680,4
224.8,98.0,14.6,58.0,9.2,pepwheelService,1509,0.978494623655914,0.3372093023255814,0.44642857142857145,0.9620810593074038,0.9978382164682013,0.7763943594158776,Node_10,1680,5
464.0,67.0,2.2,80.0,38.42,Service,674,0.6451612903225806,0.04883720930232558,0.8392857142857143,0.9137838781909556,0.9907804159319823,0.7046582397254697,Node_2,1680,6
82.0,72.0,13.8,67.0,4.5,GeocodeService,2212,0.6989247311827957,0.31860465116279074,0.6071428571428571,0.990913991846822,0.9989734547474699,0.6855816456546524,Node_3,1680,7
320.8,69.0,1.5,73.0,31.5,ServicioNomenclator,2332,0.6666666666666666,0.03255813953488372,0.7142857142857143,0.9426975752472908,0.9924518731431607,0.6788651437336675,Node_5,1680,8
338.74,82.0,0.7,53.0,85.31,AnalysisWSAppLabImplService,1566,0.8064516129032258,0.013953488372093023,0.35714285714285715,0.9390752866635573,0.9794546025458323,0.6392653048791549,Node_7,1680,9
253.83,13.0,7.0,67.0,5.92,OnlineMessenger,2447,0.06451612903225806,0.16046511627906979,0.6071428571428571,0.9562195744921427,0.9986304678630951,0.3554924427398945,Node_8,1680,10
244.0,86.0,26.7,83.0,2.0,HelloOpenSOAP,249,0.8494623655913979,0.6186046511627906,0.8928571428571429,0.9582043624953813,0.999577304896017,0.8644332931004062,Node_9,1681,1
298.0,88.0,27.4,73.0,14.0,DownloadService,1584,0.8709677419354839,0.6348837209302325,0.7142857142857143,0.9473011527115677,0.9966788241829907,0.8217797938983697,Node_2,1681,2
220.8,93.0,1.7,73.0,8.0,degapseqService,1234,0.9247311827956989,0.037209302325581395,0.7142857142857143,0.9628887044765753,0.9981280645395039,0.8099329846420524,Node_10,1681,3
149.0,96.0,33.9,58.0,43.0,AdminService,405,0.956989247311828,0.786046511627907,0.44642857142857145,0.9773859352632015,0.989674162459844,0.7960554059281939,Node_7,1681,4
222.6,85.0,15.6,73.0,6.0,emowseService,2465,0.8387096774193549,0.36046511627906974,0.7142857142857143,0.962525264150448,0.9986111446583416,0.788491374718752,Node_6,1681,5
146.5,97.0,9.4,60.0,60.5,GeoCodeService,1332,0.967741935483871,0.21627906976744188,0.48214285714285715,0.9778907134939335,0.985447211420014,0.7738942784300413,Node_8,1681,6
341.39,82.0,0.9,53.0,122.26,AnalysisWSAppLabImplService,843,0.8064516129032258,0.018604651162790697,0.35714285714285715,0.9385402217389811,0.9705296973503055,0.6389445574302836,Node_1,1681,7
