node_id,Response_Time,Availability,Throughput,Reliability,Latency
1864,254.04,74.58,27.762,73.37,108.23
1865,245.06,57.63,20.019,56.67,105.88
1866,270.12,94.92,39.176,93.24,116.73
1867,246.82,100.00,35.938,96.41,93.87
1868,241.37,100.00,33.230,97.64,93.56
1869,240.68,40.68,12.446,39.91,105.47
1870,229.40,100.00,42.355,97.47,96.79
1871,253.81,52.54,14.903,51.47,98.79
1872,232.18,74.58,26.364,72.49,98.20
1873,195.22,89.83,32.279,88.45,76.43
1874,270.29,100.00,38.109,98.04,111.60
1875,272.48,71.19,25.718,70.12,108.22
1876,262.56,64.41,26.336,64.17,102.06
1877,209.74,61.02,30.077,60.20,80.81
1878,226.33,49.15,20.002,47.91,96.72
1879,181.24,44.07,16.467,44.90,71.56
1880,157.09,15.25,4.943,15.59,73.76
1881,226.47,84.75,34.145,83.25,87.16
1882,287.60,72.88,26.378,72.68,114.45
1883,258.68,100.00,38.786,96.10,106.62
1884,245.09,93.22,39.977,90.47,101.92
1885,254.62,77.97,28.851,76.99,101.30
1886,266.10,89.83,39.823,86.52,104.30
1887,308.92,74.58,30.384,73.06,127.99
1888,233.42,100.00,36.072,96.01,96.44
1889,261.08,100.00,36.796,97.44,105.43
1890,248.77,84.75,33.578,82.08,103.22
1891,245.03,100.00,39.111,97.03,99.08
1892,243.65,64.41,31.208,63.18,92.86
1893,218.81,100.00,41.915,98.95,96.73
1894,213.11,81.36,32.050,78.47,81.39
1895,250.65,71.19,30.671,71.00,104.06
1896,221.64,89.83,37.009,88.95,87.81
1897,223.25,91.53,32.571,90.54,88.46
1898,293.29,71.19,28.233,71.32,120.59
1899,209.25,81.36,37.206,78.54,80.79
1900,242.67,33.90,9.602,32.65,107.12
1901,256.85,77.97,29.356,76.76,100.38
1902,289.33,86.44,36.245,84.75,115.12
1903,253.57,100.00,37.762,98.11,107.07
1904,301.31,81.36,31.239,79.61,121.92
1905,240.98,72.88,26.573,72.13,106.24
1906,241.57,88.14,33.223,85.62,95.87
1907,250.02,98.31,40.300,94.69,106.20
1908,179.87,76.27,35.965,73.82,73.56
1909,235.64,64.41,24.007,63.89,93.90
1910,157.39,57.63,27.541,56.27,67.75
1911,203.19,38.98,15.087,39.13,87.01
1912,247.29,71.19,26.680,70.98,100.15
1913,253.54,54.24,25.391,53.51,97.91
1914,276.03,71.19,28.329,70.70,108.09
1915,221.13,77.97,29.815,77.19,91.02
1916,244.95,81.36,34.071,78.46,98.66
1917,203.54,42.37,11.993,41.41,91.21
1918,218.33,66.10,27.092,64.58,97.04
1919,232.81,44.07,18.000,45.20,92.48
1920,209.95,67.80,27.504,67.44,81.58
1921,236.53,83.05,30.380,82.00,104.82
1922,213.59,94.92,34.175,91.72,86.76
1923,217.60,66.10,26.556,65.30,91.75
1924,252.67,45.76,16.634,45.37,100.43
1925,266.67,76.27,30.469,73.45,107.75
1926,270.38,81.36,32.565,79.69,105.54
1927,239.62,91.53,42.689,89.17,103.93
1928,271.28,49.15,17.573,49.02,111.70
1929,231.25,100.00,35.752,96.23,93.59
1930,254.27,45.76,16.492,46.32,98.86
1931,245.43,100.00,40.976,97.51,106.22
1932,270.88,94.92,43.391,91.40,111.56
1933,230.56,96.61,35.009,95.54,98.77
1934,255.59,100.00,37.583,98.93,102.39
1935,273.59,98.31,39.948,96.30,108.39
1936,251.51,64.41,28.741,64.18,102.28
1937,208.96,59.32,18.618,59.27,93.42
1938,220.31,100.00,39.295,98.22,95.16
1939,205.62,79.66,32.641,77.92,87.47
1940,237.02,91.53,36.503,88.43,97.85
1941,307.74,100.00,43.447,96.14,128.40
1942,222.92,100.00,37.024,98.59,93.91
1943,228.23,89.83,31.346,88.59,96.67
1944,261.99,49.15,22.312,47.36,108.37
1945,208.55,40.68,16.475,39.93,86.73
1946,200.73,72.88,28.163,72.20,80.90
1947,275.18,100.00,41.418,98.89,104.76
1948,201.80,88.14,37.241,87.15,87.23
1949,192.76,66.10,24.675,64.65,81.49
1950,240.95,96.61,43.193,93.08,104.31
1951,188.73,57.63,26.413,57.86,85.27
1952,267.95,89.83,35.695,86.93,109.97
1953,228.55,22.03,10.702,22.67,93.34
1954,251.03,88.14,38.173,85.21,95.42
1955,224.85,83.05,31.448,80.14,89.26
1956,210.30,100.00,36.882,96.31,90.80
1957,188.19,77.97,33.172,75.36,85.47
1958,199.91,88.14,36.604,87.61,85.76
1959,181.75,45.76,20.866,44.50,83.57
1960,207.66,100.00,45.424,98.29,88.75
1961,236.06,96.61,45.611,94.11,98.55
1962,301.31,91.53,33.874,88.95,116.19
1963,216.86,76.27,30.703,75.97,93.58
1964,199.57,81.36,30.769,78.75,87.30
1965,231.27,93.22,37.135,92.37,102.73
1966,186.18,100.00,37.904,96.15,75.34
1967,206.96,49.15,21.620,47.29,93.11
1968,294.57,93.22,40.094,91.90,115.16
1969,226.74,77.97,28.268,75.20,92.53
1970,272.47,88.14,35.150,84.76,104.96
1971,304.32,84.75,33.200,84.35,121.67
1972,239.69,100.00,41.785,97.73,97.91
1973,224.42,77.97,32.326,75.35,99.07
1974,222.62,66.10,26.396,65.53,87.47
1975,238.30,61.02,25.923,59.25,102.92
1976,278.38,98.31,41.719,94.76,108.53
1977,200.96,81.36,35.358,79.92,87.33
1978,277.77,100.00,43.198,97.21,111.56
1979,254.93,57.63,19.577,56.92,108.27
1980,260.01,30.51,11.574,31.69,107.67
1981,242.10,77.97,30.287,75.29,103.38
1982,328.38,59.32,22.939,57.56,126.90
1983,265.34,77.97,25.903,77.53,115.13
1984,249.86,100.00,44.930,97.47,109.74
1985,238.52,100.00,42.512,97.07,98.21
1986,268.33,79.66,33.881,76.95,109.39
1987,254.72,100.00,39.740,98.64,101.57
1988,274.20,98.31,38.830,95.77,106.08
1989,213.78,79.66,28.469,78.19,88.95
1990,241.76,100.00,37.382,97.40,95.37
1991,232.50,79.66,33.594,77.83,94.37
1992,235.27,98.31,45.116,97.04,102.46
1993,299.42,61.02,22.245,60.93,120.38
1994,223.70,66.10,23.033,66.31,93.36
1995,252.93,88.14,32.332,87.47,105.87
1996,241.06,91.53,36.884,87.91,91.70
1997,197.53,91.53,38.756,89.40,77.34
1998,274.53,52.54,23.752,53.36,112.16
1999,216.89,100.00,41.892,97.29,82.89
2000,233.90,71.19,25.732,69.00,93.76
2001,211.27,96.61,45.342,95.52,88.51
2002,232.72,83.05,31.210,80.29,93.96
2003,227.20,88.14,31.877,86.66,97.70
2004,268.02,84.75,36.470,82.32,106.61
2005,263.63,76.27,25.694,75.41,114.80
2006,276.20,62.71,25.943,62.07,108.27
2007,281.86,55.93,20.029,55.68,109.97
2008,211.95,100.00,42.162,98.63,81.64
2009,188.95,96.61,38.627,94.34,78.04
2010,214.61,88.14,31.503,87.38,95.08
2011,230.67,57.63,25.997,55.53,90.37
2012,232.08,100.00,41.986,97.22,91.76
2013,252.21,72.88,28.160,72.14,108.94
2014,186.07,69.49,20.781,69.22,82.87
2015,248.46,100.00,37.386,97.01,100.23
2016,228.01,67.80,34.555,67.27,88.50
2017,220.58,71.19,25.903,68.77,92.50
2018,269.94,100.00,40.022,96.81,104.02
2019,261.69,69.49,26.876,67.66,105.00
2020,282.62,61.02,28.744,61.08,112.19
2021,223.99,52.54,17.456,53.35,99.55
2022,205.30,47.46,16.119,46.81,87.11
2023,270.27,93.22,38.875,90.56,109.81
2024,227.58,69.49,30.267,66.79,92.48
2025,262.47,71.19,30.338,70.31,107.77
2026,230.21,100.00,37.238,98.61,92.30
2027,274.67,79.66,28.807,78.24,116.43
2028,220.65,77.97,34.340,75.55,92.58
2029,253.41,100.00,47.080,98.68,97.64
2030,181.27,93.22,40.733,91.61,72.70
2031,240.45,89.83,31.349,88.04,103.74
2032,240.09,88.14,34.375,86.72,97.59
2033,192.78,94.92,38.023,93.60,86.52
2034,242.73,98.31,35.472,97.03,92.82
2035,223.03,91.53,38.315,90.42,90.13
2036,178.67,37.29,13.836,37.35,81.65
2037,303.36,98.31,42.081,94.60,126.16
2038,314.80,49.15,21.918,48.84,129.73
2039,285.14,100.00,47.222,97.43,108.82
2040,207.59,100.00,34.489,97.84,87.43
2041,198.58,88.14,34.801,85.42,76.85
2042,252.77,94.92,35.977,91.16,98.32
2043,206.07,93.22,35.622,90.45,84.93
2044,219.24,91.53,36.558,88.62,88.11
2045,238.90,100.00,40.894,96.46,101.81
2046,243.38,33.90,12.774,34.08,106.57
2047,238.72,88.14,33.473,85.72,99.59
2048,215.37,100.00,35.884,96.43,87.72
2049,272.54,93.22,39.219,90.79,109.40
2050,228.40,100.00,36.723,96.16,94.92
2051,216.74,93.22,33.894,92.41,87.91
2052,235.63,91.53,40.476,89.82,95.96
2053,195.96,94.92,40.429,94.06,82.35
2054,258.99,83.05,38.507,82.42,107.53
2055,242.89,64.41,27.062,63.04,93.90
2056,280.48,71.19,30.914,70.64,114.19
2057,225.72,89.83,33.270,86.33,90.19
2058,263.23,89.83,39.634,87.76,104.69
2059,221.78,100.00,41.660,98.17,91.88
2060,276.41,71.19,33.700,70.73,118.27
2061,223.01,71.19,26.139,69.77,85.81
2062,169.38,88.14,35.041,84.76,79.08
2063,236.09,83.05,31.410,79.92,96.89
2064,269.49,100.00,37.913,98.96,110.69
2065,242.70,86.44,35.500,84.35,96.26
2066,217.67,69.49,27.800,68.84,85.65
2067,231.69,93.22,43.497,91.38,97.81
2068,243.37,64.41,23.869,63.20,107.48
2069,211.20,91.53,42.180,90.05,85.09
2070,207.98,44.07,15.391,43.66,91.28
2071,193.75,30.51,13.714,29.81,82.87
2072,256.14,100.00,42.173,96.63,107.88
2073,236.72,84.75,33.137,83.36,90.00
2074,211.77,100.00,43.668,98.98,90.81
2075,241.05,86.44,34.725,85.15,94.28
2076,250.02,45.76,18.305,44.23,99.00
2077,278.61,72.88,33.410,72.30,113.18
2078,227.48,79.66,33.079,76.71,101.06
2079,195.81,84.75,33.004,83.50,76.58
2080,206.32,84.75,32.573,84.35,82.33
2081,267.62,79.66,31.613,76.64,114.01
2082,295.20,88.14,32.951,85.76,117.34
2083,260.92,100.00,36.313,98.88,105.81
2084,246.89,100.00,36.306,97.66,95.97
2085,247.16,93.22,38.903,91.52,104.43
2086,249.48,72.88,27.547,71.67,102.38
2087,209.66,64.41,23.616,64.78,88.86
2088,291.54,49.15,16.271,47.99,122.96
2089,203.78,100.00,39.287,98.28,88.37
2090,252.04,77.97,31.866,75.92,107.40
2091,236.22,91.53,36.195,90.04,103.66
2092,217.81,98.31,40.035,96.87,93.20
2093,221.59,100.00,41.351,96.66,92.61
2094,238.46,98.31,39.371,96.36,100.92
2095,169.03,55.93,21.271,55.53,74.92
2096,198.93,72.88,25.728,72.60,82.13
2097,288.32,93.22,36.422,92.41,118.27
2098,221.81,76.27,27.628,73.50,96.95
2099,263.10,64.41,25.108,63.26,109.55
2100,192.50,79.66,24.059,78.36,81.05
2101,234.86,94.92,39.213,93.95,90.05
2102,237.08,79.66,27.243,77.74,97.48
2103,328.30,72.88,27.202,72.72,139.69
2104,238.04,77.97,32.969,75.22,98.03
2105,250.76,72.88,26.565,72.15,108.42
2106,258.22,94.92,35.140,93.49,106.29
2107,169.14,72.88,30.059,72.81,68.51
2108,219.23,22.03,8.544,23.99,91.42
2109,258.91,74.58,32.561,74.01,103.73
2110,253.18,100.00,38.760,98.29,96.33
2111,282.35,100.00,36.050,96.38,116.30
2112,204.62,86.44,45.941,84.95,85.68
2113,292.55,84.75,28.821,83.27,121.51
2114,201.21,79.66,33.162,78.01,77.54
2115,226.20,71.19,24.475,69.79,95.97
2116,273.33,98.31,37.965,95.57,104.07
2117,267.45,100.00,39.248,96.36,101.82
2118,230.35,98.31,37.559,96.56,91.83
2119,268.13,93.22,34.206,92.26,109.01
2120,237.75,69.49,22.058,67.63,98.97
2121,225.00,50.85,18.147,49.19,88.93
2122,201.78,76.27,29.295,73.38,85.54
2123,208.10,81.36,31.351,80.95,92.14
2124,246.28,83.05,33.941,81.84,100.83
2125,211.39,38.98,17.605,38.02,95.20
2126,239.64,84.75,34.056,81.63,93.23
2127,231.15,81.36,32.039,80.65,97.01
2128,259.24,88.14,42.069,85.53,109.88
2129,216.15,66.10,32.032,65.25,89.88
2130,209.72,100.00,39.549,97.10,82.49
2131,235.11,62.71,24.900,62.43,99.27
2132,246.37,100.00,45.814,98.33,107.94
2133,196.63,94.92,43.151,91.78,76.63
2134,304.84,98.31,40.601,96.51,121.88
2135,205.01,84.75,34.021,81.55,89.61
2136,206.19,89.83,32.825,87.57,82.65
2137,251.95,84.75,35.716,81.78,106.31
2138,201.24,54.24,18.131,52.08,84.17
2139,260.41,64.41,30.662,63.11,109.10
2140,259.15,69.49,29.093,66.80,112.37
2141,273.60,88.14,36.347,87.05,110.47
2142,266.33,84.75,32.730,81.95,102.16
2143,251.62,44.07,19.283,45.12,99.66
2144,233.30,89.83,36.232,88.09,97.44
2145,255.80,55.93,20.353,54.09,105.03
2146,209.72,88.14,33.260,84.92,89.19
2147,236.64,76.27,29.271,74.44,102.59
2148,234.43,96.61,39.434,93.70,99.96
2149,252.31,100.00,37.413,98.66,107.84
2150,207.48,100.00,44.980,97.01,92.89
2151,235.52,91.53,37.773,90.85,91.41
2152,238.75,93.22,30.431,90.34,105.43
2153,176.03,66.10,31.504,64.57,71.98
2154,269.82,44.07,18.893,43.50,110.70
2155,254.98,84.75,38.354,82.17,105.50
2156,278.05,96.61,40.826,92.87,115.64
2157,238.98,100.00,39.690,96.42,99.17
2158,249.15,88.14,40.317,87.07,97.59
2159,262.52,100.00,44.760,98.17,105.88
2160,197.69,89.83,35.848,87.25,81.79
2161,272.79,91.53,38.075,88.32,109.33
2162,301.54,100.00,42.729,98.36,128.16
2163,265.35,100.00,44.490,96.54,103.60
2164,256.68,86.44,35.325,85.72,105.31
2165,229.44,86.44,40.972,85.51,93.96
2166,248.61,66.10,30.011,65.73,100.24
2167,272.07,94.92,36.177,93.22,117.26
2168,155.75,54.24,22.240,54.80,73.04
2169,271.82,79.66,30.846,78.97,111.29
2170,266.06,93.22,30.828,92.21,107.72
2171,260.97,100.00,39.059,98.60,100.67
2172,261.07,86.44,29.006,85.63,111.21
2173,268.65,52.54,18.099,51.37,108.90
2174,234.83,98.31,36.870,95.78,94.79
2175,192.17,64.41,25.051,63.59,73.07
2176,212.37,84.75,32.974,82.96,91.40
2177,253.49,69.49,28.012,67.75,101.39
2178,263.93,86.44,31.377,83.79,108.58
2179,209.98,94.92,38.389,93.38,84.17
2180,320.69,38.98,15.683,39.58,127.58
2181,208.24,45.76,17.504,45.74,93.84
2182,202.89,96.61,40.633,92.91,87.87
2183,189.09,42.37,15.081,42.09,82.94
2184,235.81,86.44,34.476,83.82,95.82
2185,186.37,88.14,32.378,85.30,79.00
2186,230.01,96.61,33.104,93.96,96.57
2187,252.59,100.00,36.681,97.90,103.14
2188,199.25,100.00,35.198,98.32,89.23
2189,294.70,44.07,17.755,45.16,126.74
2190,241.51,100.00,40.990,96.84,92.18
2191,201.81,81.36,33.725,78.25,80.65
2192,328.24,61.02,27.890,59.26,138.93
2193,284.27,79.66,30.754,78.19,120.78
2194,231.73,100.00,36.649,97.74,94.67
2195,255.44,98.31,42.156,95.79,105.62
2196,215.21,89.83,29.122,87.31,89.43
2197,220.46,100.00,42.745,97.25,90.01
2198,266.18,100.00,38.588,96.61,111.63
2199,215.43,94.92,32.887,91.59,89.47
2200,210.06,84.75,32.972,84.18,81.83
2201,233.20,71.19,26.342,69.77,92.12
2202,234.31,93.22,37.987,90.99,96.57
2203,206.19,77.97,33.068,77.29,91.70
2204,211.65,89.83,34.070,87.25,86.75
2205,230.84,93.22,38.483,90.23,96.45
2206,232.65,98.31,40.997,94.72,98.13
2207,246.87,100.00,44.325,96.45,108.34
2208,212.77,38.98,13.843,38.21,86.14
2209,263.47,71.19,30.080,69.79,106.61
2210,224.77,96.61,38.681,94.54,89.28
2211,221.15,100.00,42.318,96.78,93.27
2212,221.34,64.41,25.342,62.85,95.88
2213,262.98,93.22,38.280,90.93,112.84
2214,270.25,52.54,22.043,51.27,109.54
2215,238.61,67.80,27.024,66.99,105.58
2216,284.64,100.00,38.997,96.21,119.38
2217,289.01,61.02,24.422,59.95,110.59
2218,217.92,100.00,37.996,96.95,86.33
2219,218.49,83.05,37.795,81.38,83.13
2220,253.05,91.53,30.742,88.33,101.67
2221,285.97,64.41,26.864,62.62,113.40
2222,205.33,89.83,33.662,88.93,84.97
2223,273.35,100.00,41.023,96.13,104.64
2224,208.55,89.83,33.516,87.54,87.02
2225,221.62,88.14,37.489,85.96,95.98
2226,337.96,44.07,16.049,45.16,132.56
2227,201.03,76.27,26.178,75.57,89.37
2228,236.88,57.63,23.386,57.63,98.46
2229,275.51,96.61,44.237,93.90,114.78
2230,261.07,57.63,22.642,58.15,103.78
2231,223.33,62.71,26.618,61.87,92.53
2232,232.35,42.37,17.482,42.72,99.71
2233,200.50,59.32,24.268,57.08,80.49
2234,257.69,54.24,22.119,53.65,105.18
2235,280.72,61.02,23.482,59.05,118.06
2236,282.41,76.27,29.984,74.97,110.43
2237,213.33,67.80,26.961,66.72,83.88
2238,272.37,84.75,31.716,81.96,109.35
2239,237.72,93.22,32.617,92.10,96.88
2240,273.54,28.81,10.747,30.27,109.81
2241,290.26,44.07,19.298,44.30,112.66
2242,258.89,88.14,33.739,85.16,103.73
2243,222.02,83.05,27.793,82.39,91.83
2244,222.37,100.00,37.762,96.81,95.28
2245,228.19,100.00,39.528,98.50,100.05
2246,266.47,86.44,36.718,83.44,113.52
2247,192.24,100.00,37.116,96.97,86.12
2248,219.45,94.92,39.003,91.62,92.66
2249,268.45,71.19,27.156,69.43,110.43
2250,229.06,94.92,37.531,93.03,96.26
2251,236.80,100.00,38.906,98.01,95.39
2252,233.30,81.36,37.436,80.53,89.30
2253,278.40,84.75,37.930,84.16,116.22
2254,272.50,77.97,31.295,75.18,107.10
2255,212.14,47.46,16.304,48.14,82.59
2256,235.30,100.00,44.125,97.95,96.92
2257,202.59,54.24,22.310,53.76,91.61
2258,282.89,100.00,37.065,96.43,110.72
2259,166.90,50.85,17.105,49.61,72.13
2260,233.07,100.00,43.277,96.53,102.54
2261,234.81,96.61,36.134,94.47,102.98
2262,206.42,74.58,30.096,72.02,80.63
2263,239.99,91.53,39.240,88.87,100.29
2264,230.63,84.75,39.212,81.40,88.48
2265,185.55,84.75,33.492,82.30,79.02
2266,234.03,59.32,23.339,58.49,89.91
2267,251.98,98.31,40.815,96.37,104.49
2268,243.58,100.00,43.173,96.54,92.84
2269,211.64,100.00,37.166,97.95,89.91
2270,255.06,45.76,20.078,44.85,99.04
2271,273.52,86.44,29.022,85.06,112.31
2272,239.89,71.19,32.078,70.40,97.79
2273,248.11,62.71,22.197,61.58,104.77
2274,248.90,100.00,37.914,97.98,108.40
2275,213.28,59.32,22.329,58.07,88.14
2276,252.19,79.66,26.930,79.41,99.26
2277,262.82,67.80,23.690,66.96,106.66
2278,224.37,84.75,36.243,83.25,94.14
2279,197.68,100.00,41.672,97.38,81.52
2280,201.32,59.32,26.762,59.47,87.12
2281,191.16,100.00,36.164,97.01,73.60
2282,207.59,42.37,12.119,41.20,93.60
2283,182.11,57.63,20.284,56.16,73.44
2284,319.96,30.51,11.105,31.53,136.42
2285,218.17,33.90,16.375,34.39,85.12
2286,289.61,100.00,41.326,97.24,114.15
2287,237.46,100.00,39.821,96.35,92.36
2288,254.84,98.31,41.940,96.92,105.85
2289,202.11,77.97,28.789,76.10,91.01
2290,192.67,88.14,32.891,85.94,83.21
2291,217.53,40.68,14.177,40.89,89.73
2292,202.11,52.54,19.849,50.46,88.38
2293,235.26,94.92,35.424,93.27,99.46
2294,208.06,100.00,40.515,96.87,85.49
2295,243.34,64.41,25.476,64.18,106.45
2296,286.69,76.27,32.012,75.06,123.26
2297,203.13,100.00,34.830,97.27,79.01
2298,188.30,76.27,30.162,75.63,73.03
2299,187.70,93.22,35.258,91.07,73.93
2300,207.38,69.49,29.289,67.01,85.35
2301,238.08,76.27,27.759,73.35,91.19
2302,224.19,98.31,34.353,96.14,96.88
2303,197.90,93.22,33.603,91.88,77.41
2304,220.55,79.66,33.878,77.47,85.75
2305,273.54,100.00,35.072,97.27,116.90
2306,301.54,72.88,25.843,70.66,126.08
2307,215.18,54.24,22.600,54.31,92.45
2308,300.24,47.46,18.439,46.64,127.62
2309,217.44,91.53,38.907,90.86,92.41
2310,251.25,100.00,37.851,97.43,110.07
2311,359.76,44.07,17.585,44.05,145.34
2312,211.66,89.83,33.110,86.73,80.86
2313,233.59,61.02,21.764,59.75,97.93
2314,197.85,88.14,44.611,84.78,88.38
2315,248.94,88.14,33.558,87.14,107.37
2316,228.31,100.00,44.032,97.21,96.21
2317,229.66,89.83,36.011,87.01,92.61
2318,238.05,83.05,33.590,80.86,105.10
2319,224.86,94.92,34.729,92.40,96.99
2320,274.91,96.61,36.480,93.64,107.11
2321,237.92,96.61,41.241,95.00,101.42
2322,247.67,98.31,41.292,95.04,107.96
2323,317.01,62.71,23.739,61.94,125.25
2324,182.38,72.88,30.745,70.30,75.67
2325,233.14,72.88,27.072,72.94,89.53
2326,302.93,54.24,21.012,52.65,128.68
2327,243.86,77.97,30.993,76.54,105.79
2328,194.55,84.75,33.326,84.19,79.40
2329,224.51,79.66,34.282,77.64,99.57
2330,235.65,100.00,37.450,97.73,102.94
2331,280.83,96.61,44.362,95.38,107.74
2332,282.82,96.61,42.705,94.98,108.17
2333,221.24,61.02,21.404,60.91,85.81
2334,184.42,67.80,23.867,67.47,82.07
2335,261.31,84.75,37.218,81.69,106.26
2336,231.91,61.02,19.296,60.79,93.58
2337,238.25,96.61,39.855,94.62,103.39
2338,215.88,76.27,31.443,75.33,93.02
2339,247.99,45.76,17.701,46.54,106.30
2340,178.44,59.32,29.435,59.18,70.08
2341,212.42,83.05,29.695,82.10,82.03
2342,248.93,100.00,40.076,96.94,107.19
2343,234.89,94.92,29.740,92.21,102.35
2344,228.23,96.61,38.969,92.82,89.77
2345,278.20,52.54,22.555,52.47,107.17
2346,338.61,91.53,33.158,90.20,135.45
2347,244.00,84.75,32.289,83.00,96.57
2348,254.28,93.22,35.031,91.49,97.13
2349,212.75,91.53,33.699,89.81,87.55
2350,239.17,100.00,36.822,98.07,98.40
2351,324.32,77.97,27.559,77.67,131.33
2352,253.88,44.07,18.246,44.12,104.17
2353,218.33,100.00,38.690,96.27,92.84
2354,205.71,67.80,22.676,68.02,84.83
2355,259.28,81.36,34.598,79.64,109.24
2356,265.21,79.66,29.366,78.93,111.18
2357,219.17,83.05,37.389,81.33,92.41
2358,258.28,62.71,23.291,60.34,100.42
2359,219.56,100.00,35.537,96.77,96.21
2360,287.71,61.02,22.452,59.59,115.95
2361,184.20,50.85,14.693,50.72,81.86
2362,293.07,72.88,28.417,72.64,118.76
2363,243.99,91.53,42.862,88.85,97.29
2364,294.70,40.68,18.678,42.05,122.81
2365,237.53,37.29,15.813,35.84,103.05
2366,269.89,100.00,47.028,96.94,111.45
2367,240.97,100.00,36.467,98.63,106.45
2368,269.68,67.80,28.774,65.65,111.87
2369,248.69,55.93,22.161,54.23,95.46
2370,266.11,98.31,36.773,95.90,115.65
2371,220.79,79.66,39.073,79.35,91.93
2372,266.65,96.61,33.725,95.58,108.76
2373,313.47,76.27,34.937,73.47,128.66
2374,220.34,77.97,32.843,76.81,84.32
2375,282.57,83.05,30.721,80.23,111.78
2376,217.21,100.00,43.128,96.54,93.65
2377,227.81,81.36,34.021,78.20,87.25
2378,301.34,93.22,37.964,90.16,125.24
2379,233.95,93.22,33.167,91.93,97.61
2380,210.99,100.00,37.171,98.74,83.09
2381,219.81,98.31,39.532,97.22,95.10
2382,247.35,96.61,39.255,93.29,94.65
2383,233.99,59.32,21.891,59.51,97.81
2384,270.59,66.10,29.597,65.67,104.45
2385,212.15,62.71,25.976,61.03,82.33
2386,231.21,100.00,41.425,97.04,89.91
2387,248.72,86.44,31.084,85.64,107.05
2388,234.10,62.71,21.638,63.02,90.93
2389,225.75,94.92,31.763,94.11,100.66
2390,279.43,79.66,32.153,77.78,119.00
2391,209.61,88.14,39.932,87.25,81.03
2392,237.79,84.75,34.455,84.27,103.46
2393,250.77,83.05,29.325,81.35,108.72
2394,207.55,61.02,23.474,60.70,93.28
2395,237.00,98.31,39.848,95.86,93.16
2396,216.97,100.00,38.480,96.72,95.94
2397,255.00,74.58,33.163,73.21,102.73
2398,194.41,98.31,36.033,94.89,84.78
2399,212.75,74.58,30.068,72.02,84.20
2400,222.47,100.00,36.824,97.04,88.28
2401,180.29,100.00,35.788,98.33,81.00
2402,240.22,84.75,34.591,83.62,94.42
2403,205.37,83.05,35.083,80.10,88.11
2404,183.51,77.97,33.120,75.71,82.32
2405,276.42,67.80,21.886,67.26,108.57
2406,211.87,94.92,38.319,93.90,90.51
2407,248.78,72.88,29.800,71.61,94.77
2408,226.00,96.61,34.451,93.53,90.79
2409,255.80,100.00,33.573,97.50,102.98
2410,328.72,55.93,23.316,55.75,137.63
2411,259.82,79.66,31.170,78.98,107.47
2412,259.59,96.61,41.671,92.85,103.37
2413,287.56,37.29,14.657,36.44,119.55
2414,245.72,55.93,20.970,56.27,95.11
2415,244.45,83.05,33.112,82.60,99.89
2416,292.18,74.58,27.360,71.78,125.29
2417,184.31,93.22,46.009,92.44,75.25
2418,214.60,67.80,33.491,65.52,91.07
2419,237.32,77.97,30.913,77.33,93.65
2420,244.99,86.44,35.592,85.42,97.83
2421,225.50,86.44,37.768,83.17,98.42
2422,243.11,100.00,37.981,97.16,93.70
2423,192.14,45.76,14.549,45.20,79.29
2424,252.21,47.46,17.740,48.41,98.24
2425,280.71,77.97,35.188,77.69,118.89
2426,247.40,100.00,41.295,98.79,103.87
2427,264.22,91.53,40.689,89.48,102.83
2428,230.12,91.53,38.687,89.01,100.42
2429,207.04,72.88,28.051,70.92,89.92
2430,295.27,62.71,26.424,60.54,115.66
2431,216.19,89.83,31.369,87.20,88.72
2432,253.34,94.92,32.644,91.98,106.78
2433,272.29,94.92,33.026,91.78,107.30
2434,265.64,50.85,17.633,49.50,101.83
2435,247.95,77.97,34.850,77.54,105.31
2436,224.49,81.36,35.908,80.00,96.61
2437,188.86,84.75,31.656,83.94,81.72
2438,228.03,83.05,34.356,81.26,91.81
2439,191.70,61.02,23.343,61.03,75.86
2440,277.35,74.58,36.092,74.08,106.88
2441,197.23,88.14,35.256,87.20,78.44
2442,215.36,77.97,31.339,77.63,88.80
2443,222.37,86.44,31.939,83.34,91.63
2444,200.84,72.88,27.535,71.38,77.58
2445,273.90,100.00,43.240,98.83,109.02
2446,269.24,98.31,39.948,97.18,114.79
2447,253.85,98.31,38.385,94.88,109.63
2448,225.79,96.61,36.300,93.87,97.87
2449,225.37,79.66,26.147,77.26,89.26
2450,239.68,79.66,35.890,77.70,99.84
2451,299.71,69.49,26.408,68.68,122.92
2452,253.48,98.31,35.961,95.38,98.33
2453,294.13,69.49,25.266,69.64,119.94
2454,253.59,61.02,19.034,59.75,105.29
2455,262.02,100.00,39.223,97.14,99.95
2456,173.95,100.00,37.553,96.90,79.54
2457,276.48,55.93,24.663,55.83,107.75
2458,270.40,84.75,32.104,82.62,110.60
2459,221.01,100.00,39.362,98.07,90.06
2460,220.08,42.37,16.989,43.37,84.13
2461,255.68,76.27,32.882,73.25,106.74
2462,269.15,96.61,36.249,94.48,115.34
2463,309.00,72.88,33.906,72.11,124.69
2464,207.79,94.92,37.602,92.70,91.86
2465,241.71,57.63,21.644,58.16,106.06
2466,243.97,81.36,30.884,79.48,96.83
2467,219.93,86.44,40.087,85.28,95.70
2468,259.74,66.10,23.776,64.71,110.14
2469,233.67,72.88,34.671,71.38,93.60
2470,135.58,23.73,7.552,25.05,59.13
